Timestamp;Multiplier
2025-12-09 00:00:18;1.30
2025-12-09 00:00:33;21.55
2025-12-09 00:01:22;8.55
2025-12-09 00:01:59;7.96
2025-12-09 00:02:35;3.92
2025-12-09 00:03:04;2.22
2025-12-09 00:03:28;2.04
2025-12-09 00:03:49;1.13
2025-12-09 00:04:02;2.12
2025-12-09 00:04:26;2.62
2025-12-09 00:04:56;2.16
2025-12-09 00:05:19;2.66
2025-12-09 00:05:42;1.53
2025-12-09 00:06:00;4.09
2025-12-09 00:06:28;7.92
2025-12-09 00:07:07;1.31
2025-12-09 00:07:23;1.00
2025-12-09 00:07:35;3.68
2025-12-09 00:08:03;2.59
2025-12-09 00:08:26;1.02
2025-12-09 00:08:39;2.05
2025-12-09 00:09:00;1.22
2025-12-09 00:09:14;1.00
2025-12-09 00:09:26;1.16
2025-12-09 00:09:40;1.07
2025-12-09 00:09:53;1.22
2025-12-09 00:10:06;4.90
2025-12-09 00:10:37;3.64
2025-12-09 00:11:04;1.58
2025-12-09 00:11:22;1.06
2025-12-09 00:11:34;15.36
2025-12-09 00:12:18;1.38
2025-12-09 00:12:34;1.18
2025-12-09 00:12:47;18.10
2025-12-09 00:13:34;1.75
2025-12-09 00:13:53;2.93
2025-12-09 00:14:17;99.19
2025-12-09 00:15:23;2.49
2025-12-09 00:15:47;1.84
2025-12-09 00:16:06;2.14
2025-12-09 00:16:27;4.22
2025-12-09 00:16:56;11.11
2025-12-09 00:17:38;1.08
2025-12-09 00:17:51;3.38
2025-12-09 00:18:17;1.14
2025-12-09 00:18:31;4.77
2025-12-09 00:19:01;8.94
2025-12-09 00:19:38;2.01
2025-12-09 00:20:00;1.61
2025-12-09 00:20:18;1.60
2025-12-09 00:20:36;8.02
2025-12-09 00:21:13;103.46
2025-12-09 00:22:21;1.10
2025-12-09 00:22:34;1.32
2025-12-09 00:22:49;1.30
2025-12-09 00:23:05;1.70
2025-12-09 00:23:23;1.13
2025-12-09 00:23:39;1.51
2025-12-09 00:23:56;1.39
2025-12-09 00:24:13;35.17
2025-12-09 00:25:07;4.57
2025-12-09 00:25:37;2.64
2025-12-09 00:26:01;6.08
2025-12-09 00:26:34;2.73
2025-12-09 00:26:58;1.75
2025-12-09 00:27:18;1.59
2025-12-09 00:27:34;2.27
2025-12-09 00:27:56;1.12
2025-12-09 00:28:11;7.52
2025-12-09 00:28:47;1.15
2025-12-09 00:29:01;2.16
2025-12-09 00:29:23;1.02
2025-12-09 00:29:36;1.93
2025-12-09 00:29:55;3.55
2025-12-09 00:30:21;4.77
2025-12-09 00:30:51;1.05
2025-12-09 00:31:03;195.51
2025-12-09 00:32:19;1.67
2025-12-09 00:32:37;1.37
2025-12-09 00:32:52;1.83
2025-12-09 00:33:11;1.03
2025-12-09 00:33:23;2.53
2025-12-09 00:33:45;1.30
2025-12-09 00:34:01;3.76
2025-12-09 00:34:28;10.09
2025-12-09 00:35:07;1.36
2025-12-09 00:35:23;1.64
2025-12-09 00:35:41;1.29
2025-12-09 00:35:56;1.56
2025-12-09 00:36:14;1.02
2025-12-09 00:36:26;8.38
2025-12-09 00:37:03;1.33
2025-12-09 00:37:18;4.58
2025-12-09 00:37:48;1.94
2025-12-09 00:38:07;19.42
2025-12-09 00:38:54;2.14
2025-12-09 00:39:14;1.15
2025-12-09 00:39:31;1.10
2025-12-09 00:39:44;1.00
2025-12-09 00:39:55;146.89
2025-12-09 00:41:07;26.63
2025-12-09 00:41:58;1.55
2025-12-09 00:42:15;1.07
2025-12-09 00:42:28;1.19
2025-12-09 00:42:42;1.06
2025-12-09 00:42:54;1.06
2025-12-09 00:43:06;9.94
2025-12-09 00:43:45;11.65
2025-12-09 00:44:26;2.22
2025-12-09 00:44:48;3.92
2025-12-09 00:45:15;70.04
2025-12-09 00:46:19;15.29
2025-12-09 00:47:04;3.78
2025-12-09 00:47:32;2.98
2025-12-09 00:47:58;1.20
2025-12-09 00:48:12;6.88
2025-12-09 00:48:46;1.08
2025-12-09 00:48:59;1.04
2025-12-09 00:49:14;2.12
2025-12-09 00:49:34;1.12
2025-12-09 00:49:47;1.04
2025-12-09 00:49:59;9.43
2025-12-09 00:50:37;2.34
2025-12-09 00:51:00;6.58
2025-12-09 00:51:36;1.05
2025-12-09 00:51:48;2.62
2025-12-09 00:52:11;2.46
2025-12-09 00:52:33;1.39
2025-12-09 00:52:50;1.10
2025-12-09 00:53:04;3.47
2025-12-09 00:53:30;1.57
2025-12-09 00:53:48;1.31
2025-12-09 00:54:02;4.84
2025-12-09 00:54:35;1.97
2025-12-09 00:54:55;1.00
2025-12-09 00:55:07;2.78
2025-12-09 00:55:34;1.45
2025-12-09 00:55:50;1.24
2025-12-09 00:56:07;2.22
2025-12-09 00:56:31;14.87
2025-12-09 00:57:14;1.59
2025-12-09 00:57:32;1.04
2025-12-09 00:57:44;5.77
2025-12-09 00:58:20;2.08
2025-12-09 00:58:41;2.30
2025-12-09 00:59:03;3.60
2025-12-09 00:59:30;1.77
2025-12-09 00:59:49;1.35
