Timestamp;Multiplier
2025-12-14 00:00:07;6.07
2025-12-14 00:00:40;1.20
2025-12-14 00:00:54;1.08
2025-12-14 00:01:06;1.61
2025-12-14 00:01:24;1.15
2025-12-14 00:01:37;1.99
2025-12-14 00:01:56;1.29
2025-12-14 00:02:11;1.96
2025-12-14 00:02:33;1.73
2025-12-14 00:02:51;2.43
2025-12-14 00:03:12;1.20
2025-12-14 00:03:30;2.85
2025-12-14 00:03:55;1.74
2025-12-14 00:04:14;2.69
2025-12-14 00:04:37;58.73
2025-12-14 00:05:37;1.03
2025-12-14 00:05:49;6.85
2025-12-14 00:06:26;1.96
2025-12-14 00:06:45;3.62
2025-12-14 00:07:12;2.60
2025-12-14 00:07:38;1.21
2025-12-14 00:07:54;131.14
2025-12-14 00:09:04;14.32
2025-12-14 00:09:48;1.62
2025-12-14 00:10:05;2.01
2025-12-14 00:10:30;1.57
2025-12-14 00:10:50;1.85
2025-12-14 00:11:11;1.13
2025-12-14 00:11:24;17.59
2025-12-14 00:12:11;2.34
2025-12-14 00:12:34;1.45
2025-12-14 00:12:51;1.76
2025-12-14 00:13:10;6.51
2025-12-14 00:13:46;1.57
2025-12-14 00:14:07;1.21
2025-12-14 00:14:21;1.02
2025-12-14 00:14:32;2.43
2025-12-14 00:14:55;2.05
2025-12-14 00:15:18;3.82
2025-12-14 00:15:47;2.86
2025-12-14 00:16:12;4.85
2025-12-14 00:16:44;1.00
2025-12-14 00:16:58;1.00
2025-12-14 00:17:14;1.03
2025-12-14 00:17:26;4.89
2025-12-14 00:17:56;2.85
2025-12-14 00:18:22;1.78
2025-12-14 00:18:42;1.16
2025-12-14 00:18:58;3.32
2025-12-14 00:19:25;13.19
2025-12-14 00:20:08;4.56
2025-12-14 00:20:40;1.52
2025-12-14 00:21:00;1.28
2025-12-14 00:21:17;1.01
2025-12-14 00:21:28;2.32
2025-12-14 00:21:50;8.23
2025-12-14 00:22:30;1.82
2025-12-14 00:22:52;1.21
2025-12-14 00:23:07;3.75
2025-12-14 00:23:37;113.73
2025-12-14 00:24:47;11.46
2025-12-14 00:25:29;2.39
2025-12-14 00:25:54;7.80
2025-12-14 00:26:34;4.26
2025-12-14 00:27:05;2.62
2025-12-14 00:27:33;1.25
2025-12-14 00:27:49;55.53
2025-12-14 00:28:49;1.99
2025-12-14 00:29:10;1.18
2025-12-14 00:29:26;4.04
2025-12-14 00:29:59;5.52
2025-12-14 00:30:36;1.11
2025-12-14 00:30:53;1.39
2025-12-14 00:31:12;4.96
2025-12-14 00:31:47;1.15
2025-12-14 00:32:02;4.95
2025-12-14 00:32:33;6.98
2025-12-14 00:33:11;5.36
2025-12-14 00:33:47;6.12
2025-12-14 00:34:22;1.09
2025-12-14 00:34:37;1.01
2025-12-14 00:34:51;1.10
2025-12-14 00:35:05;2.08
2025-12-14 00:35:28;1.04
2025-12-14 00:35:43;2.13
2025-12-14 00:36:04;1.03
2025-12-14 00:36:19;2.84
2025-12-14 00:36:47;12.20
2025-12-14 00:37:29;3.91
2025-12-14 00:37:57;1.59
2025-12-14 00:38:18;33.96
2025-12-14 00:39:12;1.02
2025-12-14 00:39:24;1.09
2025-12-14 00:39:40;11.02
2025-12-14 00:40:22;3.88
2025-12-14 00:40:52;1.64
2025-12-14 00:41:15;1.28
2025-12-14 00:41:34;1.06
2025-12-14 00:41:47;8.26
2025-12-14 00:42:26;1.29
2025-12-14 00:42:44;1.94
2025-12-14 00:43:07;2.74
2025-12-14 00:43:31;1.34
2025-12-14 00:43:50;3.93
2025-12-14 00:44:18;2.76
2025-12-14 00:44:43;1.49
2025-12-14 00:45:01;19.75
2025-12-14 00:45:52;1.80
2025-12-14 00:46:12;4.61
2025-12-14 00:46:42;1.59
2025-12-14 00:46:59;1.70
2025-12-14 00:47:18;1.44
2025-12-14 00:47:34;1.79
2025-12-14 00:47:53;1.05
2025-12-14 00:48:05;2.68
2025-12-14 00:48:28;9.57
2025-12-14 00:49:08;2.77
2025-12-14 00:49:31;1.78
2025-12-14 00:49:51;1.92
2025-12-14 00:50:11;1.24
2025-12-14 00:50:26;1.96
2025-12-14 00:50:46;2.24
2025-12-14 00:51:07;1.88
2025-12-14 00:51:29;1.83
2025-12-14 00:51:47;1.10
2025-12-14 00:52:01;4.48
2025-12-14 00:52:33;1.27
2025-12-14 00:52:51;1.10
2025-12-14 00:53:05;1.32
2025-12-14 00:53:20;1.09
2025-12-14 00:53:33;1.29
2025-12-14 00:53:50;1.02
2025-12-14 00:54:02;2.20
2025-12-14 00:54:22;1.47
2025-12-14 00:54:37;5.65
2025-12-14 00:55:10;1.17
2025-12-14 00:55:23;4.71
2025-12-14 00:55:53;2.89
2025-12-14 00:56:17;18.95
2025-12-14 00:57:03;1.17
2025-12-14 00:57:17;4.27
2025-12-14 00:57:47;43.52
2025-12-14 00:58:44;2.80
2025-12-14 00:59:09;1.22
2025-12-14 00:59:22;2.63
2025-12-14 00:59:46;11.17
