Timestamp;Multiplier
2025-12-02 00:00:05;2.25
2025-12-02 00:00:29;26.50
2025-12-02 00:01:20;16.83
2025-12-02 00:02:10;5.75
2025-12-02 00:02:44;1.46
2025-12-02 00:03:00;1.25
2025-12-02 00:03:15;1.52
2025-12-02 00:03:39;1.86
2025-12-02 00:03:58;1.29
2025-12-02 00:04:14;4.10
2025-12-02 00:04:42;3.43
2025-12-02 00:05:11;1.24
2025-12-02 00:05:25;1.04
2025-12-02 00:05:38;1.07
2025-12-02 00:05:50;1.26
2025-12-02 00:06:07;4.28
2025-12-02 00:06:36;1.05
2025-12-02 00:06:48;1.43
2025-12-02 00:07:03;1.86
2025-12-02 00:07:22;2.72
2025-12-02 00:07:47;9.37
2025-12-02 00:08:25;3.85
2025-12-02 00:08:53;1.26
2025-12-02 00:09:07;4.36
2025-12-02 00:09:36;6.00
2025-12-02 00:10:09;2.98
2025-12-02 00:10:36;1.19
2025-12-02 00:10:50;1.08
2025-12-02 00:11:03;6.01
2025-12-02 00:11:38;1.43
2025-12-02 00:11:54;1.56
2025-12-02 00:12:12;6.73
2025-12-02 00:12:47;20.22
2025-12-02 00:13:35;1.45
2025-12-02 00:13:52;2.43
2025-12-02 00:14:14;3.15
2025-12-02 00:14:40;1.98
2025-12-02 00:15:04;3.64
2025-12-02 00:15:31;2.07
2025-12-02 00:15:52;1.14
2025-12-02 00:16:06;2.07
2025-12-02 00:16:27;3.31
2025-12-02 00:16:54;3.53
2025-12-02 00:17:21;1.55
2025-12-02 00:17:38;1.82
2025-12-02 00:17:56;2.39
2025-12-02 00:18:20;29.02
2025-12-02 00:19:11;4.12
2025-12-02 00:19:40;5.43
2025-12-02 00:20:12;1.09
2025-12-02 00:20:26;1.83
2025-12-02 00:20:45;4.90
2025-12-02 00:21:16;5.63
2025-12-02 00:21:49;1.71
2025-12-02 00:22:07;1.49
2025-12-02 00:22:23;14.66
2025-12-02 00:23:10;1.01
2025-12-02 00:23:22;1.89
2025-12-02 00:23:42;1.24
2025-12-02 00:23:59;1.13
2025-12-02 00:24:13;9.70
2025-12-02 00:24:57;2.24
2025-12-02 00:25:20;21.29
2025-12-02 00:26:14;6.95
2025-12-02 00:26:50;2.47
2025-12-02 00:27:13;2.55
2025-12-02 00:27:37;2.90
2025-12-02 00:28:03;5.89
2025-12-02 00:28:36;4.22
2025-12-02 00:29:05;1.99
2025-12-02 00:29:25;1.55
2025-12-02 00:29:42;2.22
2025-12-02 00:30:03;1.21
2025-12-02 00:30:18;1.07
2025-12-02 00:30:31;1.55
2025-12-02 00:30:48;1.38
2025-12-02 00:31:04;1.10
2025-12-02 00:31:17;1.91
2025-12-02 00:31:37;1.05
2025-12-02 00:31:48;2.74
2025-12-02 00:32:13;1.60
2025-12-02 00:32:31;1.87
2025-12-02 00:32:49;1.00
2025-12-02 00:33:01;1.16
2025-12-02 00:33:14;2.05
2025-12-02 00:33:34;2.58
2025-12-02 00:33:56;2.66
2025-12-02 00:34:19;1.19
2025-12-02 00:34:32;4.57
2025-12-02 00:35:01;2.72
2025-12-02 00:35:24;8.95
2025-12-02 00:36:02;1.00
2025-12-02 00:36:13;1.52
2025-12-02 00:36:30;1.51
2025-12-02 00:36:47;1.04
2025-12-02 00:36:59;2.84
2025-12-02 00:37:25;2.74
2025-12-02 00:37:49;1.16
2025-12-02 00:38:03;4.84
2025-12-02 00:38:37;1.00
2025-12-02 00:38:49;3.08
2025-12-02 00:39:15;1.96
2025-12-02 00:39:34;8.92
2025-12-02 00:40:13;3.81
2025-12-02 00:40:42;2.64
2025-12-02 00:41:05;6.49
2025-12-02 00:41:39;29.27
2025-12-02 00:42:32;1.59
2025-12-02 00:42:50;1.28
2025-12-02 00:43:08;1.07
2025-12-02 00:43:20;1.14
2025-12-02 00:43:33;1.10
2025-12-02 00:43:47;1.47
2025-12-02 00:44:03;1.13
2025-12-02 00:44:18;1.33
2025-12-02 00:44:33;34.87
2025-12-02 00:45:27;1.38
2025-12-02 00:45:44;9.87
2025-12-02 00:46:22;1.26
2025-12-02 00:46:37;1.11
2025-12-02 00:46:50;1.92
2025-12-02 00:47:10;11.03
2025-12-02 00:47:52;1.89
2025-12-02 00:48:12;1.82
2025-12-02 00:48:32;5.64
2025-12-02 00:49:07;4.73
2025-12-02 00:49:40;1.25
2025-12-02 00:49:56;9.80
2025-12-02 00:50:36;7.08
2025-12-02 00:51:14;1.30
2025-12-02 00:51:28;1.40
2025-12-02 00:51:44;1.18
2025-12-02 00:51:57;11.12
2025-12-02 00:52:40;212.14
2025-12-02 00:53:56;1.65
2025-12-02 00:54:15;1.25
2025-12-02 00:54:29;44.16
2025-12-02 00:55:26;2.08
2025-12-02 00:55:49;6.07
2025-12-02 00:56:23;1.31
2025-12-02 00:56:39;1.85
2025-12-02 00:56:59;1.58
2025-12-02 00:57:17;3.92
2025-12-02 00:57:44;35.62
2025-12-02 00:58:39;5.71
2025-12-02 00:59:12;1.58
2025-12-02 00:59:30;1.83
2025-12-02 00:59:53;1.05
