Timestamp;Multiplier
2025-12-13 00:00:13;2.85
2025-12-13 00:00:36;3.86
2025-12-13 00:01:04;3.43
2025-12-13 00:01:33;2.25
2025-12-13 00:01:58;2.14
2025-12-13 00:02:23;2.05
2025-12-13 00:02:46;1.07
2025-12-13 00:02:58;1.80
2025-12-13 00:03:19;1.30
2025-12-13 00:03:34;1.07
2025-12-13 00:03:48;1.07
2025-12-13 00:04:01;35.44
2025-12-13 00:04:55;1.00
2025-12-13 00:05:08;43.98
2025-12-13 00:06:06;1.00
2025-12-13 00:06:18;1.59
2025-12-13 00:06:36;5.04
2025-12-13 00:07:08;141.17
2025-12-13 00:08:19;2.90
2025-12-13 00:08:46;2.10
2025-12-13 00:09:09;1.31
2025-12-13 00:09:25;4.39
2025-12-13 00:09:59;1.31
2025-12-13 00:10:17;1.14
2025-12-13 00:10:30;3.61
2025-12-13 00:10:57;1.50
2025-12-13 00:11:14;2.21
2025-12-13 00:11:35;1.23
2025-12-13 00:11:50;1.45
2025-12-13 00:12:06;4.88
2025-12-13 00:12:36;1.17
2025-12-13 00:12:53;2.59
2025-12-13 00:13:16;1.45
2025-12-13 00:13:32;1.03
2025-12-13 00:13:45;1.40
2025-12-13 00:14:01;1.57
2025-12-13 00:14:17;3.46
2025-12-13 00:14:46;4.89
2025-12-13 00:15:16;1.63
2025-12-13 00:15:34;1.06
2025-12-13 00:15:47;1.37
2025-12-13 00:16:03;3.79
2025-12-13 00:16:30;1.17
2025-12-13 00:16:44;1.09
2025-12-13 00:16:56;3.34
2025-12-13 00:17:23;1.08
2025-12-13 00:17:35;2.28
2025-12-13 00:18:01;1.06
2025-12-13 00:18:12;4.45
2025-12-13 00:18:41;1.36
2025-12-13 00:18:56;1.10
2025-12-13 00:19:08;1.62
2025-12-13 00:19:27;11.28
2025-12-13 00:20:07;1.13
2025-12-13 00:20:20;1.04
2025-12-13 00:20:33;19.16
2025-12-13 00:21:19;1.72
2025-12-13 00:21:37;2.34
2025-12-13 00:21:58;136.45
2025-12-13 00:23:09;11.01
2025-12-13 00:23:49;4.05
2025-12-13 00:24:17;2.64
2025-12-13 00:24:44;1.54
2025-12-13 00:25:00;5.20
2025-12-13 00:25:33;1.40
2025-12-13 00:25:51;5.84
2025-12-13 00:26:26;19.17
2025-12-13 00:27:13;25.23
2025-12-13 00:28:05;26.49
2025-12-13 00:28:57;3.20
2025-12-13 00:29:24;1.03
2025-12-13 00:29:36;1.67
2025-12-13 00:29:53;15.91
2025-12-13 00:30:39;1.11
2025-12-13 00:30:52;1.29
2025-12-13 00:31:06;1.38
2025-12-13 00:31:22;2.28
2025-12-13 00:31:44;2.72
2025-12-13 00:32:07;2.42
2025-12-13 00:32:31;2.51
2025-12-13 00:32:54;1.02
2025-12-13 00:33:06;12.02
2025-12-13 00:33:47;10.78
2025-12-13 00:34:28;1.05
2025-12-13 00:34:41;1.67
2025-12-13 00:34:58;568.65
2025-12-13 00:36:26;1.00
2025-12-13 00:36:41;1.94
2025-12-13 00:37:02;3.77
2025-12-13 00:37:31;7.51
2025-12-13 00:38:08;1.40
2025-12-13 00:38:24;3.27
2025-12-13 00:38:49;2.83
2025-12-13 00:39:14;733.15
2025-12-13 00:40:46;1.85
2025-12-13 00:41:07;1.09
2025-12-13 00:41:20;2.00
2025-12-13 00:41:41;1.43
2025-12-13 00:41:57;5.12
2025-12-13 00:42:30;3.83
2025-12-13 00:43:01;1.48
2025-12-13 00:43:19;1.46
2025-12-13 00:43:37;2.06
2025-12-13 00:43:59;8.87
2025-12-13 00:44:37;1.36
2025-12-13 00:44:53;2.09
2025-12-13 00:45:16;1.09
2025-12-13 00:45:29;2.00
2025-12-13 00:45:51;3.84
2025-12-13 00:46:18;1.13
2025-12-13 00:46:31;1.09
2025-12-13 00:46:45;1.45
2025-12-13 00:47:02;1.39
2025-12-13 00:47:20;3.40
2025-12-13 00:47:46;2.88
2025-12-13 00:48:10;2.52
2025-12-13 00:48:33;5.36
2025-12-13 00:49:05;1.14
2025-12-13 00:49:18;1.35
2025-12-13 00:49:33;2.24
2025-12-13 00:49:54;1.52
2025-12-13 00:50:11;277.60
2025-12-13 00:51:30;2.76
2025-12-13 00:51:54;5.57
2025-12-13 00:52:26;1.26
2025-12-13 00:52:43;1.25
2025-12-13 00:52:56;1.01
2025-12-13 00:53:10;1.49
2025-12-13 00:53:27;1.96
2025-12-13 00:53:48;2.70
2025-12-13 00:54:12;45.67
2025-12-13 00:55:11;1.83
2025-12-13 00:55:31;1.64
2025-12-13 00:55:48;6.32
2025-12-13 00:56:22;3.25
2025-12-13 00:56:50;1.01
2025-12-13 00:57:02;2.31
2025-12-13 00:57:24;3.53
2025-12-13 00:57:51;3.98
2025-12-13 00:58:19;2.09
2025-12-13 00:58:42;1.06
2025-12-13 00:58:54;1.30
2025-12-13 00:59:09;103.24
