Timestamp;Multiplier
2025-12-28 00:00:00;1.22
2025-12-28 00:00:18;1.50
2025-12-28 00:00:36;2.17
2025-12-28 00:00:57;1.03
2025-12-28 00:01:13;1.12
2025-12-28 00:01:27;1.00
2025-12-28 00:01:39;1.19
2025-12-28 00:01:53;2.04
2025-12-28 00:02:12;4.22
2025-12-28 00:02:46;1.72
2025-12-28 00:03:04;1.36
2025-12-28 00:03:20;1.20
2025-12-28 00:03:35;1.74
2025-12-28 00:03:53;4.24
2025-12-28 00:04:24;3.27
2025-12-28 00:04:50;2.81
2025-12-28 00:05:15;2.09
2025-12-28 00:05:36;7.44
2025-12-28 00:06:12;1.07
2025-12-28 00:06:24;3.00
2025-12-28 00:06:49;1.77
2025-12-28 00:07:10;19.23
2025-12-28 00:08:00;42.12
2025-12-28 00:08:57;2.41
2025-12-28 00:09:25;1.04
2025-12-28 00:09:37;1.92
2025-12-28 00:09:59;2.41
2025-12-28 00:10:21;1.53
2025-12-28 00:10:38;1.15
2025-12-28 00:10:51;7.07
2025-12-28 00:11:26;1.27
2025-12-28 00:11:40;1.81
2025-12-28 00:12:02;6.82
2025-12-28 00:12:37;1.41
2025-12-28 00:12:52;2.95
2025-12-28 00:13:16;1.14
2025-12-28 00:13:30;1.01
2025-12-28 00:13:43;1.17
2025-12-28 00:13:56;14.43
2025-12-28 00:14:42;1.26
2025-12-28 00:14:57;1.47
2025-12-28 00:15:15;2.08
2025-12-28 00:15:37;4.54
2025-12-28 00:16:11;8.48
2025-12-28 00:16:49;4.88
2025-12-28 00:17:20;1.07
2025-12-28 00:17:32;2.51
2025-12-28 00:17:56;9.07
2025-12-28 00:18:36;1.31
2025-12-28 00:18:51;12.43
2025-12-28 00:19:34;1.93
2025-12-28 00:19:55;7.83
2025-12-28 00:20:31;4.77
2025-12-28 00:21:01;1.98
2025-12-28 00:21:24;1.46
2025-12-28 00:21:40;1.24
2025-12-28 00:21:54;1.14
2025-12-28 00:22:08;3.40
2025-12-28 00:22:34;1.07
2025-12-28 00:22:47;1.72
2025-12-28 00:23:05;1.59
2025-12-28 00:23:22;1.85
2025-12-28 00:23:41;1.85
2025-12-28 00:24:00;1.16
2025-12-28 00:24:14;1.50
2025-12-28 00:24:32;1.15
2025-12-28 00:24:46;4.07
2025-12-28 00:25:16;1.76
2025-12-28 00:25:35;1.06
2025-12-28 00:25:48;7.17
2025-12-28 00:26:22;2.08
2025-12-28 00:26:42;1.06
2025-12-28 00:26:54;9.58
2025-12-28 00:27:32;2.07
2025-12-28 00:27:53;1.19
2025-12-28 00:28:06;6.26
2025-12-28 00:28:39;1.52
2025-12-28 00:28:55;1.12
2025-12-28 00:29:11;9.19
2025-12-28 00:29:49;3.90
2025-12-28 00:30:18;1.52
2025-12-28 00:30:37;1.96
2025-12-28 00:30:57;3.82
2025-12-28 00:31:25;2.76
2025-12-28 00:31:49;12.63
2025-12-28 00:32:31;1.00
2025-12-28 00:32:43;4.59
2025-12-28 00:33:13;18.75
2025-12-28 00:34:00;2.44
2025-12-28 00:34:22;3.14
2025-12-28 00:34:48;2.11
2025-12-28 00:35:16;15.68
2025-12-28 00:36:04;2.57
2025-12-28 00:36:26;2.50
2025-12-28 00:36:49;2.62
2025-12-28 00:37:13;26.74
2025-12-28 00:38:03;4.24
2025-12-28 00:38:33;3.58
2025-12-28 00:39:00;1.22
2025-12-28 00:39:14;4.53
2025-12-28 00:39:44;3.18
2025-12-28 00:40:11;55.58
2025-12-28 00:41:11;1.77
2025-12-28 00:41:30;1.15
2025-12-28 00:41:44;1.00
2025-12-28 00:41:56;1.16
2025-12-28 00:42:10;3.13
2025-12-28 00:42:35;2.28
2025-12-28 00:42:56;1.77
2025-12-28 00:43:14;1.19
2025-12-28 00:43:28;1.25
2025-12-28 00:43:41;1.66
2025-12-28 00:43:58;17.27
2025-12-28 00:44:44;2.37
2025-12-28 00:45:08;4.45
2025-12-28 00:45:37;1.34
2025-12-28 00:45:52;1.50
2025-12-28 00:46:09;2.60
2025-12-28 00:46:31;1.00
2025-12-28 00:46:44;2.89
2025-12-28 00:47:07;1.33
2025-12-28 00:47:24;9.17
2025-12-28 00:48:02;1.37
2025-12-28 00:48:17;2.57
2025-12-28 00:48:40;2.26
2025-12-28 00:49:01;4.89
2025-12-28 00:49:31;2.10
2025-12-28 00:49:53;2.42
2025-12-28 00:50:16;1.24
2025-12-28 00:50:29;1.20
2025-12-28 00:50:44;1.22
2025-12-28 00:50:58;1.80
2025-12-28 00:51:17;4.71
2025-12-28 00:51:48;1.02
2025-12-28 00:51:59;18.38
2025-12-28 00:52:46;1.06
2025-12-28 00:52:57;1.15
2025-12-28 00:53:11;1.29
2025-12-28 00:53:25;10.62
2025-12-28 00:54:04;21.14
2025-12-28 00:54:52;1.21
2025-12-28 00:55:06;1.46
2025-12-28 00:55:24;1.17
2025-12-28 00:55:36;4.58
2025-12-28 00:56:06;1.58
2025-12-28 00:56:24;1.64
2025-12-28 00:56:41;1.78
2025-12-28 00:56:59;14.90
2025-12-28 00:57:46;2.59
2025-12-28 00:58:09;6.10
2025-12-28 00:58:43;3.58
2025-12-28 00:59:10;7.99
2025-12-28 00:59:46;3.61
