Timestamp;Multiplier
2025-12-20 00:00:14;1.43
2025-12-20 00:00:32;1.26
2025-12-20 00:00:46;1.33
2025-12-20 00:01:01;11.01
2025-12-20 00:01:43;1.73
2025-12-20 00:02:02;1.73
2025-12-20 00:02:23;7.07
2025-12-20 00:03:00;1.33
2025-12-20 00:03:19;2.48
2025-12-20 00:03:43;1.09
2025-12-20 00:03:57;1.00
2025-12-20 00:04:10;12.00
2025-12-20 00:04:55;1.90
2025-12-20 00:05:16;3.39
2025-12-20 00:05:46;31.36
2025-12-20 00:06:41;1.51
2025-12-20 00:06:58;3.63
2025-12-20 00:07:26;2.09
2025-12-20 00:07:48;1.07
2025-12-20 00:08:01;6.48
2025-12-20 00:08:39;7.51
2025-12-20 00:09:16;1.18
2025-12-20 00:09:33;1.07
2025-12-20 00:09:46;2.44
2025-12-20 00:10:14;2.09
2025-12-20 00:10:38;1.00
2025-12-20 00:10:50;1.60
2025-12-20 00:11:11;1.00
2025-12-20 00:11:26;1.08
2025-12-20 00:11:40;1.15
2025-12-20 00:11:54;1.30
2025-12-20 00:12:08;18.86
2025-12-20 00:12:58;2.21
2025-12-20 00:13:20;2.11
2025-12-20 00:13:45;1.32
2025-12-20 00:14:01;14.16
2025-12-20 00:14:44;1.00
2025-12-20 00:14:57;8.72
2025-12-20 00:15:36;1.62
2025-12-20 00:15:53;5.38
2025-12-20 00:16:27;1.49
2025-12-20 00:16:44;8.38
2025-12-20 00:17:22;12.30
2025-12-20 00:18:08;1.26
2025-12-20 00:18:25;2.54
2025-12-20 00:18:49;4.33
2025-12-20 00:19:19;1.59
2025-12-20 00:19:39;2.44
2025-12-20 00:20:04;3.43
2025-12-20 00:20:33;1.25
2025-12-20 00:20:51;1.74
2025-12-20 00:21:11;1.47
2025-12-20 00:21:33;3.14
2025-12-20 00:21:59;2.55
2025-12-20 00:22:23;3.35
2025-12-20 00:22:51;1.30
2025-12-20 00:23:07;2.45
2025-12-20 00:23:29;1.01
2025-12-20 00:23:41;3.12
2025-12-20 00:24:06;1.20
2025-12-20 00:24:20;1.08
2025-12-20 00:24:33;1.48
2025-12-20 00:24:50;1.65
2025-12-20 00:25:11;3.55
2025-12-20 00:25:40;6.09
2025-12-20 00:26:14;1.49
2025-12-20 00:26:35;1.68
2025-12-20 00:26:53;2.23
2025-12-20 00:27:15;14.62
2025-12-20 00:28:01;5.45
2025-12-20 00:28:36;1.11
2025-12-20 00:28:51;1.38
2025-12-20 00:29:08;1.26
2025-12-20 00:29:25;1.00
2025-12-20 00:29:38;1.47
2025-12-20 00:29:55;17.79
2025-12-20 00:30:44;1.97
2025-12-20 00:31:07;1.29
2025-12-20 00:31:25;9.40
2025-12-20 00:32:05;1.00
2025-12-20 00:32:20;1.07
2025-12-20 00:32:34;1.00
2025-12-20 00:32:46;5.48
2025-12-20 00:33:19;1.02
2025-12-20 00:33:32;1.53
2025-12-20 00:33:51;1.41
2025-12-20 00:34:07;1.07
2025-12-20 00:34:21;1.67
2025-12-20 00:34:39;1.28
2025-12-20 00:34:54;1.20
2025-12-20 00:35:08;11.17
2025-12-20 00:35:51;3.18
2025-12-20 00:36:18;4.19
2025-12-20 00:36:49;2.90
2025-12-20 00:37:14;1.73
2025-12-20 00:37:35;1.87
2025-12-20 00:37:55;1.86
2025-12-20 00:38:14;4.11
2025-12-20 00:38:44;1.03
2025-12-20 00:38:56;125.54
2025-12-20 00:40:07;8.88
2025-12-20 00:40:48;1.00
2025-12-20 00:41:00;2.23
2025-12-20 00:41:22;2.48
2025-12-20 00:41:47;4.59
2025-12-20 00:42:19;2.20
2025-12-20 00:42:43;2.72
2025-12-20 00:43:09;1.34
2025-12-20 00:43:29;2.17
2025-12-20 00:43:54;7.79
2025-12-20 00:44:30;1.43
2025-12-20 00:44:48;1.67
2025-12-20 00:45:06;1.11
2025-12-20 00:45:23;42.86
2025-12-20 00:46:20;1.71
2025-12-20 00:46:41;18.40
2025-12-20 00:47:29;1.39
2025-12-20 00:47:45;1.23
2025-12-20 00:47:59;10.49
2025-12-20 00:48:41;1.26
2025-12-20 00:48:56;2.44
2025-12-20 00:49:19;1.00
2025-12-20 00:49:33;2.42
2025-12-20 00:49:56;3.35
2025-12-20 00:50:25;1.46
2025-12-20 00:50:43;2.59
2025-12-20 00:51:06;1.03
2025-12-20 00:51:21;3.04
2025-12-20 00:51:48;1.00
2025-12-20 00:52:00;3.60
2025-12-20 00:52:30;1.22
2025-12-20 00:52:45;1.07
2025-12-20 00:52:57;6.35
2025-12-20 00:53:32;1.16
2025-12-20 00:53:47;2.37
2025-12-20 00:54:09;23.46
2025-12-20 00:55:01;51.49
2025-12-20 00:56:03;1.32
2025-12-20 00:56:19;1.08
2025-12-20 00:56:33;1.44
2025-12-20 00:56:50;2.69
2025-12-20 00:57:14;1.67
2025-12-20 00:57:33;1.39
2025-12-20 00:57:48;1.35
2025-12-20 00:58:05;1.79
2025-12-20 00:58:26;1.18
2025-12-20 00:58:40;5.83
2025-12-20 00:59:14;1.25
2025-12-20 00:59:29;25.67
