Timestamp;Multiplier
2025-12-06 00:00:25;1.13
2025-12-06 00:00:42;1.05
2025-12-06 00:00:55;29.31
2025-12-06 00:01:51;1.64
2025-12-06 00:02:10;1.31
2025-12-06 00:02:28;1.20
2025-12-06 00:02:45;3.42
2025-12-06 00:03:15;1.00
2025-12-06 00:03:28;1.56
2025-12-06 00:03:45;1.00
2025-12-06 00:03:57;1.41
2025-12-06 00:04:14;1.81
2025-12-06 00:04:33;1.13
2025-12-06 00:04:46;1.22
2025-12-06 00:05:01;3.94
2025-12-06 00:05:30;12.21
2025-12-06 00:06:13;1.48
2025-12-06 00:06:30;5.62
2025-12-06 00:07:05;1.53
2025-12-06 00:07:23;1.13
2025-12-06 00:07:39;3.56
2025-12-06 00:08:06;2.99
2025-12-06 00:08:32;2.94
2025-12-06 00:08:59;2.29
2025-12-06 00:09:22;2.23
2025-12-06 00:09:47;1.88
2025-12-06 00:10:09;6.42
2025-12-06 00:10:43;6.61
2025-12-06 00:11:17;1.01
2025-12-06 00:11:30;2.44
2025-12-06 00:11:54;2.97
2025-12-06 00:12:19;1.05
2025-12-06 00:12:31;5.22
2025-12-06 00:13:03;4.46
2025-12-06 00:13:35;1.39
2025-12-06 00:13:51;4.93
2025-12-06 00:14:21;1.00
2025-12-06 00:14:33;1.44
2025-12-06 00:14:52;24.62
2025-12-06 00:15:42;38.75
2025-12-06 00:16:39;1.56
2025-12-06 00:16:57;2.15
2025-12-06 00:17:22;1.45
2025-12-06 00:17:39;1.27
2025-12-06 00:17:57;1.37
2025-12-06 00:18:13;5.02
2025-12-06 00:18:45;2.54
2025-12-06 00:19:09;2.49
2025-12-06 00:19:34;3.78
2025-12-06 00:20:04;1.36
2025-12-06 00:20:21;1.75
2025-12-06 00:20:39;10.54
2025-12-06 00:21:20;6.49
2025-12-06 00:21:57;2.27
2025-12-06 00:22:21;1.27
2025-12-06 00:22:38;2.23
2025-12-06 00:23:00;1.49
2025-12-06 00:23:20;2.04
2025-12-06 00:23:43;2.87
2025-12-06 00:24:08;1.08
2025-12-06 00:24:21;1.10
2025-12-06 00:24:34;1.18
2025-12-06 00:24:48;4.51
2025-12-06 00:25:18;1.05
2025-12-06 00:25:31;1.08
2025-12-06 00:25:44;1.00
2025-12-06 00:25:58;7.02
2025-12-06 00:26:34;26.88
2025-12-06 00:27:26;11.03
2025-12-06 00:28:11;1.53
2025-12-06 00:28:29;1.25
2025-12-06 00:28:44;1.32
2025-12-06 00:28:58;1.32
2025-12-06 00:29:15;147.99
2025-12-06 00:30:27;1.59
2025-12-06 00:30:46;1.07
2025-12-06 00:30:58;1.29
2025-12-06 00:31:15;1.30
2025-12-06 00:31:32;1.36
2025-12-06 00:31:52;2.09
2025-12-06 00:32:16;1.40
2025-12-06 00:32:33;3.02
2025-12-06 00:32:59;233.42
2025-12-06 00:34:16;1.17
2025-12-06 00:34:32;1.17
2025-12-06 00:34:46;1.10
2025-12-06 00:34:59;8.92
2025-12-06 00:35:38;4.59
2025-12-06 00:36:08;1.55
2025-12-06 00:36:26;1.11
2025-12-06 00:36:40;1.75
2025-12-06 00:36:59;1.02
2025-12-06 00:37:11;1.55
2025-12-06 00:37:30;1.99
2025-12-06 00:37:50;1.22
2025-12-06 00:38:04;1.62
2025-12-06 00:38:22;1.04
2025-12-06 00:38:33;2.65
2025-12-06 00:38:57;2.38
2025-12-06 00:39:20;5.32
2025-12-06 00:39:54;1.00
2025-12-06 00:40:07;1.73
2025-12-06 00:40:27;6.42
2025-12-06 00:41:01;2.51
2025-12-06 00:41:23;57.48
2025-12-06 00:42:25;4.96
2025-12-06 00:42:56;3.10
2025-12-06 00:43:22;1.58
2025-12-06 00:43:41;1.12
2025-12-06 00:43:54;1.04
2025-12-06 00:44:07;1.38
2025-12-06 00:44:24;14.86
2025-12-06 00:45:08;1.89
2025-12-06 00:45:29;1.44
2025-12-06 00:45:45;1.74
2025-12-06 00:46:03;1.26
2025-12-06 00:46:18;1.43
2025-12-06 00:46:34;7.75
2025-12-06 00:47:10;1.28
2025-12-06 00:47:25;6.74
2025-12-06 00:48:00;1.07
2025-12-06 00:48:16;1.54
2025-12-06 00:48:32;17.49
2025-12-06 00:49:18;1.21
2025-12-06 00:49:35;1.25
2025-12-06 00:49:51;6.82
2025-12-06 00:50:26;1.69
2025-12-06 00:50:47;2.54
2025-12-06 00:51:10;1.90
2025-12-06 00:51:29;5.37
2025-12-06 00:52:02;1.00
2025-12-06 00:52:16;2.68
2025-12-06 00:52:41;1.00
2025-12-06 00:52:55;4.24
2025-12-06 00:53:24;4.35
2025-12-06 00:53:53;5.81
2025-12-06 00:54:29;3.95
2025-12-06 00:54:58;1.93
2025-12-06 00:55:21;1.23
2025-12-06 00:55:36;1.12
2025-12-06 00:55:49;1.92
2025-12-06 00:56:10;1.00
2025-12-06 00:56:21;1.11
2025-12-06 00:56:34;2.11
2025-12-06 00:56:54;1.53
2025-12-06 00:57:11;1.00
2025-12-06 00:57:24;1.43
2025-12-06 00:57:39;1.63
2025-12-06 00:57:57;4.14
2025-12-06 00:58:25;14.04
2025-12-06 00:59:08;62.21
