Timestamp;Multiplier
2025-12-12 00:00:14;1.26
2025-12-12 00:00:30;2.03
2025-12-12 00:00:51;1.69
2025-12-12 00:01:10;1.06
2025-12-12 00:01:23;1.06
2025-12-12 00:01:38;1.11
2025-12-12 00:01:51;3.43
2025-12-12 00:02:18;8.91
2025-12-12 00:02:58;1.45
2025-12-12 00:03:14;1.49
2025-12-12 00:03:30;1.63
2025-12-12 00:03:46;1.10
2025-12-12 00:03:58;2.90
2025-12-12 00:04:24;1.18
2025-12-12 00:04:38;1.00
2025-12-12 00:04:49;1.00
2025-12-12 00:05:01;6.93
2025-12-12 00:05:37;2.24
2025-12-12 00:05:59;245.50
2025-12-12 00:07:17;60.03
2025-12-12 00:08:19;6.77
2025-12-12 00:09:02;2.30
2025-12-12 00:09:27;2.81
2025-12-12 00:09:52;7.94
2025-12-12 00:10:31;1.53
2025-12-12 00:10:48;1.12
2025-12-12 00:11:00;1.53
2025-12-12 00:11:19;1.54
2025-12-12 00:11:39;2.13
2025-12-12 00:12:00;1.07
2025-12-12 00:12:13;1.85
2025-12-12 00:12:34;3.56
2025-12-12 00:13:00;2.45
2025-12-12 00:13:22;34.23
2025-12-12 00:14:16;10.50
2025-12-12 00:14:58;1.20
2025-12-12 00:15:12;1.40
2025-12-12 00:15:32;5.25
2025-12-12 00:16:03;1.20
2025-12-12 00:16:22;4.25
2025-12-12 00:16:52;13.63
2025-12-12 00:17:35;2.95
2025-12-12 00:18:01;1.97
2025-12-12 00:18:23;1.19
2025-12-12 00:18:38;1.13
2025-12-12 00:18:52;2.65
2025-12-12 00:19:15;2.55
2025-12-12 00:19:40;5.44
2025-12-12 00:20:12;1.02
2025-12-12 00:20:24;8.94
2025-12-12 00:21:04;4.29
2025-12-12 00:21:35;3.01
2025-12-12 00:22:02;22.50
2025-12-12 00:22:53;3.12
2025-12-12 00:23:19;1.14
2025-12-12 00:23:37;4.15
2025-12-12 00:24:07;1.10
2025-12-12 00:24:21;1.36
2025-12-12 00:24:39;5.46
2025-12-12 00:25:11;2.58
2025-12-12 00:25:37;1.16
2025-12-12 00:25:51;2.87
2025-12-12 00:26:19;23.39
2025-12-12 00:27:11;4.65
2025-12-12 00:27:41;1.00
2025-12-12 00:27:53;13.60
2025-12-12 00:28:36;12.12
2025-12-12 00:29:21;1.04
2025-12-12 00:29:36;1.17
2025-12-12 00:29:51;4.07
2025-12-12 00:30:19;1.01
2025-12-12 00:30:32;1.97
2025-12-12 00:30:52;1.50
2025-12-12 00:31:09;3.25
2025-12-12 00:31:35;48.50
2025-12-12 00:32:36;1.44
2025-12-12 00:32:53;2.63
2025-12-12 00:33:17;1.00
2025-12-12 00:33:32;4.10
2025-12-12 00:34:02;5.98
2025-12-12 00:34:35;5.27
2025-12-12 00:35:09;2.60
2025-12-12 00:35:34;4.95
2025-12-12 00:36:05;1.30
2025-12-12 00:36:23;1.00
2025-12-12 00:36:35;1.45
2025-12-12 00:36:52;2.38
2025-12-12 00:37:13;2.23
2025-12-12 00:37:37;2.68
2025-12-12 00:38:02;2.87
2025-12-12 00:38:26;1.06
2025-12-12 00:38:39;119.18
2025-12-12 00:39:48;8.18
2025-12-12 00:40:27;1.26
2025-12-12 00:40:43;2.57
2025-12-12 00:41:07;3.28
2025-12-12 00:41:35;1.84
2025-12-12 00:41:56;1.12
2025-12-12 00:42:14;1.30
2025-12-12 00:42:32;2.15
2025-12-12 00:42:53;3.40
2025-12-12 00:43:19;2.20
2025-12-12 00:43:42;1.77
2025-12-12 00:44:02;54.48
2025-12-12 00:45:01;33.92
2025-12-12 00:45:58;3.10
2025-12-12 00:46:23;2.34
2025-12-12 00:46:49;37.46
2025-12-12 00:47:44;21.11
2025-12-12 00:48:34;1.98
2025-12-12 00:48:55;7.48
2025-12-12 00:49:33;2.45
2025-12-12 00:49:59;4.05
2025-12-12 00:50:29;16.48
2025-12-12 00:51:17;1.24
2025-12-12 00:51:35;1.15
2025-12-12 00:51:48;1.00
2025-12-12 00:52:01;9.01
2025-12-12 00:52:41;2.33
2025-12-12 00:53:04;1.09
2025-12-12 00:53:19;3.73
2025-12-12 00:53:48;1.16
2025-12-12 00:54:02;39.51
2025-12-12 00:54:58;1.23
2025-12-12 00:55:14;2.21
2025-12-12 00:55:39;2.67
2025-12-12 00:56:03;4.70
2025-12-12 00:56:34;1.00
2025-12-12 00:56:47;1.08
2025-12-12 00:57:00;2.77
2025-12-12 00:57:26;5.66
2025-12-12 00:58:00;1.00
2025-12-12 00:58:12;1.15
2025-12-12 00:58:26;6.60
2025-12-12 00:59:01;1.00
2025-12-12 00:59:15;1.72
2025-12-12 00:59:36;1.79
2025-12-12 00:59:58;1.24
